pin,slack
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[36]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[36]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[36]:Q,
g_OLED_interface/s_ASCII[384]:ALn,
g_OLED_interface/s_ASCII[384]:CLK,
g_OLED_interface/s_ASCII[384]:D,
g_OLED_interface/s_ASCII[384]:EN,
g_OLED_interface/s_ASCII[384]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_RNO_1:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_38_1_0_wmux_RNO_1:Y,
g_OLED_interface/s_ASCII_8[421]:A,
g_OLED_interface/s_ASCII_8[421]:B,
g_OLED_interface/s_ASCII_8[421]:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:B,8208
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:CC,7641
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:P,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:S,7641
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_s_31:Y3A,
g_OLED_interface/s_ASCII[512]:ALn,
g_OLED_interface/s_ASCII[512]:CLK,
g_OLED_interface/s_ASCII[512]:D,
g_OLED_interface/s_ASCII[512]:EN,
g_OLED_interface/s_ASCII[512]:Q,
g_OLED_interface/s_ASCII[361]:ALn,
g_OLED_interface/s_ASCII[361]:CLK,
g_OLED_interface/s_ASCII[361]:D,
g_OLED_interface/s_ASCII[361]:EN,
g_OLED_interface/s_ASCII[361]:Q,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[11]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[11]:CLK,5853
g_OLED_interface/SCLK_clock_divider/s_ms_reg[11]:D,7787
g_OLED_interface/SCLK_clock_divider/s_ms_reg[11]:Q,5853
g_OLED_interface/s_ASCII_8[753]:A,
g_OLED_interface/s_ASCII_8[753]:B,
g_OLED_interface/s_ASCII_8[753]:Y,
g_OLED_interface/s_ASCII_8[629]:A,
g_OLED_interface/s_ASCII_8[629]:B,
g_OLED_interface/s_ASCII_8[629]:Y,
I_2/U0:A,
I_2/U0:Y,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m42:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m42:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.m42:Y,
g_OLED_interface/s_ASCII[632]:ALn,
g_OLED_interface/s_ASCII[632]:CLK,
g_OLED_interface/s_ASCII[632]:D,
g_OLED_interface/s_ASCII[632]:EN,
g_OLED_interface/s_ASCII[632]:Q,
g_OLED_interface/s_ASCII_8[688]:A,
g_OLED_interface/s_ASCII_8[688]:B,
g_OLED_interface/s_ASCII_8[688]:Y,
g_OLED_interface/s_ASCII[721]:ALn,
g_OLED_interface/s_ASCII[721]:CLK,
g_OLED_interface/s_ASCII[721]:D,
g_OLED_interface/s_ASCII[721]:EN,
g_OLED_interface/s_ASCII[721]:Q,
g_OLED_interface/s_DATA[12]:ALn,
g_OLED_interface/s_DATA[12]:CLK,
g_OLED_interface/s_DATA[12]:D,
g_OLED_interface/s_DATA[12]:EN,
g_OLED_interface/s_DATA[12]:Q,
g_OLED_interface/s_ASCII[724]:ALn,
g_OLED_interface/s_ASCII[724]:CLK,
g_OLED_interface/s_ASCII[724]:D,
g_OLED_interface/s_ASCII[724]:EN,
g_OLED_interface/s_ASCII[724]:Q,
g_OLED_interface/s_ASCII_8[405]:A,
g_OLED_interface/s_ASCII_8[405]:B,
g_OLED_interface/s_ASCII_8[405]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_2:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_3_RNO_2:Y,
g_OLED_interface/s_ASCII_8[364]:A,
g_OLED_interface/s_ASCII_8[364]:B,
g_OLED_interface/s_ASCII_8[364]:Y,
g_OLED_interface/s_ASCII[381]:ALn,
g_OLED_interface/s_ASCII[381]:CLK,
g_OLED_interface/s_ASCII[381]:D,
g_OLED_interface/s_ASCII[381]:EN,
g_OLED_interface/s_ASCII[381]:Q,
g_OLED_interface/s_ASCII_8[705]:A,
g_OLED_interface/s_ASCII_8[705]:B,
g_OLED_interface/s_ASCII_8[705]:Y,
g_OLED_interface/s_ASCII_8[538]:A,
g_OLED_interface/s_ASCII_8[538]:B,
g_OLED_interface/s_ASCII_8[538]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[11]:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[11]:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[11]:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[11]:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg[11]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_8:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_8:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_8:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_8:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_8:Y,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:B,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:CC,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:P,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:S,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:Y3,
g_OLED_interface/s_PIXEL_COUNT_reg_cry[5]:Y3A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_12_RNO:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m211_1_0_wmux:A,
g_OLED_interface/font/s_PIXEL_63_6_.m211_1_0_wmux:B,
g_OLED_interface/font/s_PIXEL_63_6_.m211_1_0_wmux:C,
g_OLED_interface/font/s_PIXEL_63_6_.m211_1_0_wmux:D,
g_OLED_interface/font/s_PIXEL_63_6_.m211_1_0_wmux:Y,
g_OLED_interface/s_ASCII_8[365]:A,
g_OLED_interface/s_ASCII_8[365]:B,
g_OLED_interface/s_ASCII_8[365]:Y,
g_OLED_interface/s_ASCII_8[184]:A,
g_OLED_interface/s_ASCII_8[184]:B,
g_OLED_interface/s_ASCII_8[184]:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START:ALn,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START:CLK,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START:D,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START:EN,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START:Q,
g_OLED_interface/s_ASCII_8[489]:A,
g_OLED_interface/s_ASCII_8[489]:B,
g_OLED_interface/s_ASCII_8[489]:Y,
g_OLED_interface/s_ASCII[716]:ALn,
g_OLED_interface/s_ASCII[716]:CLK,
g_OLED_interface/s_ASCII[716]:D,
g_OLED_interface/s_ASCII[716]:EN,
g_OLED_interface/s_ASCII[716]:Q,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_28:A,5801
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_28:B,5797
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_28:C,5702
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_28:D,5660
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_28:Y,5660
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_2:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_18_RNO_2:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_2:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_RNO_2:Y,
g_OLED_interface/s_ASCII[386]:ALn,
g_OLED_interface/s_ASCII[386]:CLK,
g_OLED_interface/s_ASCII[386]:D,
g_OLED_interface/s_ASCII[386]:EN,
g_OLED_interface/s_ASCII[386]:Q,
g_OLED_interface/s_ASCII_8[762]:A,
g_OLED_interface/s_ASCII_8[762]:B,
g_OLED_interface/s_ASCII_8[762]:Y,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV:ALn,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV:CLK,8366
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV:D,8366
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV:EN,6323
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV:Q,8366
g_OLED_interface/font/s_PIXEL_63_6_.m159:A,
g_OLED_interface/font/s_PIXEL_63_6_.m159:B,
g_OLED_interface/font/s_PIXEL_63_6_.m159:C,
g_OLED_interface/font/s_PIXEL_63_6_.m159:Y,
g_OLED_interface/s_ASCII_8[709]:A,
g_OLED_interface/s_ASCII_8[709]:B,
g_OLED_interface/s_ASCII_8[709]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_15_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_15_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_15_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_15_RNO:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_15_RNO:Y,
g_OLED_interface/s_ASCII_8[460]:A,
g_OLED_interface/s_ASCII_8[460]:B,
g_OLED_interface/s_ASCII_8[460]:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:B,7467
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:CC,7173
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:P,7766
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:S,7173
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_3:Y3A,
g_OLED_interface/s_ASCII[624]:ALn,
g_OLED_interface/s_ASCII[624]:CLK,
g_OLED_interface/s_ASCII[624]:D,
g_OLED_interface/s_ASCII[624]:EN,
g_OLED_interface/s_ASCII[624]:Q,
g_OLED_interface/s_ASCII[444]:ALn,
g_OLED_interface/s_ASCII[444]:CLK,
g_OLED_interface/s_ASCII[444]:D,
g_OLED_interface/s_ASCII[444]:EN,
g_OLED_interface/s_ASCII[444]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_2:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_2:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_2:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_13_RNO_2:Y,
g_OLED_interface/s_ASCII_8[645]:A,
g_OLED_interface/s_ASCII_8[645]:B,
g_OLED_interface/s_ASCII_8[645]:Y,
g_OLED_interface/s_ASCII_8[557]:A,
g_OLED_interface/s_ASCII_8[557]:B,
g_OLED_interface/s_ASCII_8[557]:Y,
g_OLED_interface/s_ASCII[640]:ALn,
g_OLED_interface/s_ASCII[640]:CLK,
g_OLED_interface/s_ASCII[640]:D,
g_OLED_interface/s_ASCII[640]:EN,
g_OLED_interface/s_ASCII[640]:Q,
btnD_ibuf/U_IOPAD:PAD,
btnD_ibuf/U_IOPAD:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_RNO[9]:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_RNO[9]:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_RNO[9]:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_data_reg_RNO[9]:Y,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[22]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[22]:CLK,6695
g_OLED_interface/SCLK_clock_divider/s_ms_reg[22]:D,7714
g_OLED_interface/SCLK_clock_divider/s_ms_reg[22]:Q,6695
g_OLED_interface/font/s_PIXEL_63_6_.m410:A,
g_OLED_interface/font/s_PIXEL_63_6_.m410:B,
g_OLED_interface/font/s_PIXEL_63_6_.m410:C,
g_OLED_interface/font/s_PIXEL_63_6_.m410:D,
g_OLED_interface/font/s_PIXEL_63_6_.m410:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m274:A,
g_OLED_interface/font/s_PIXEL_63_6_.m274:B,
g_OLED_interface/font/s_PIXEL_63_6_.m274:C,
g_OLED_interface/font/s_PIXEL_63_6_.m274:Y,
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_27:A,6695
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_27:B,6652
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_27:C,5660
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_27:D,5768
g_OLED_interface/SCLK_clock_divider/o_CLK_DIV4_27:Y,5660
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_2_RNO_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_2_RNO_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_2_RNO_0:Y,
g_OLED_interface/s_ASCII_8[157]:A,
g_OLED_interface/s_ASCII_8[157]:B,
g_OLED_interface/s_ASCII_8[157]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_RNO_0:Y,
g_OLED_interface/s_ASCII[648]:ALn,
g_OLED_interface/s_ASCII[648]:CLK,
g_OLED_interface/s_ASCII[648]:D,
g_OLED_interface/s_ASCII[648]:EN,
g_OLED_interface/s_ASCII[648]:Q,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[4]:A,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[4]:B,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[4]:C,
g_OLED_interface/s_PIXEL_COUNT_reg_lm_0[4]:Y,
g_OLED_interface/s_ASCII_8[402]:A,
g_OLED_interface/s_ASCII_8[402]:B,
g_OLED_interface/s_ASCII_8[402]:Y,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:B,7835
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:CC,7694
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:P,7835
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:S,7694
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:Y3,
g_OLED_interface/SCLK_clock_divider/un11_s_ms_next_cry_25:Y3A,
g_OLED_interface/s_ASCII_8[581]:A,
g_OLED_interface/s_ASCII_8[581]:B,
g_OLED_interface/s_ASCII_8[581]:Y,
g_OLED_interface/s_ASCII_8[328]:A,
g_OLED_interface/s_ASCII_8[328]:B,
g_OLED_interface/s_ASCII_8[328]:Y,
g_OLED_interface/s_ASCII_8[352]:A,
g_OLED_interface/s_ASCII_8[352]:B,
g_OLED_interface/s_ASCII_8[352]:Y,
g_OLED_interface/s_ASCII_8[224]:A,
g_OLED_interface/s_ASCII_8[224]:B,
g_OLED_interface/s_ASCII_8[224]:Y,
g_OLED_interface/s_ASCII[93]:ALn,
g_OLED_interface/s_ASCII[93]:CLK,
g_OLED_interface/s_ASCII[93]:D,
g_OLED_interface/s_ASCII[93]:EN,
g_OLED_interface/s_ASCII[93]:Q,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5_0_RNI7RMGF[2]:A,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5_0_RNI7RMGF[2]:B,
g_OLED_interface/un1_s_ASCII_col_reg_2_1.s_state_reg_ns_0_o2_0_5_0_RNI7RMGF[2]:Y,
g_OLED_interface/s_DATA[4]:ALn,
g_OLED_interface/s_DATA[4]:CLK,
g_OLED_interface/s_DATA[4]:D,
g_OLED_interface/s_DATA[4]:EN,
g_OLED_interface/s_DATA[4]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_7:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_7:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_7:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_7:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_7:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_11_RNO:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m222:A,
g_OLED_interface/font/s_PIXEL_63_6_.m222:B,
g_OLED_interface/font/s_PIXEL_63_6_.m222:C,
g_OLED_interface/font/s_PIXEL_63_6_.m222:D,
g_OLED_interface/font/s_PIXEL_63_6_.m222:Y,
g_button_tick_latch/state_reg_Z[1]:ALn,
g_button_tick_latch/state_reg_Z[1]:CLK,
g_button_tick_latch/state_reg_Z[1]:D,
g_button_tick_latch/state_reg_Z[1]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_4_RNO_1:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_4_RNO_1:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_4_RNO_1:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_63_1_0_wmux_4_RNO_1:Y,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_4:A,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_4:B,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_4:C,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_4:D,
g_OLED_interface/font/s_PIXEL_63_6_.s_ASCII_PIXEL_pmux_45_1_1_wmux_0_RNO_4:Y,
JA_obuf[6]/U_IOPAD:D,
JA_obuf[6]/U_IOPAD:E,
JA_obuf[6]/U_IOPAD:PAD,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[18]:ALn,
g_OLED_interface/SCLK_clock_divider/s_ms_reg[18]:CLK,5812
g_OLED_interface/SCLK_clock_divider/s_ms_reg[18]:D,7793
g_OLED_interface/SCLK_clock_divider/s_ms_reg[18]:Q,5812
g_OLED_interface/s_ASCII[180]:ALn,
g_OLED_interface/s_ASCII[180]:CLK,
g_OLED_interface/s_ASCII[180]:D,
g_OLED_interface/s_ASCII[180]:EN,
g_OLED_interface/s_ASCII[180]:Q,
g_OLED_interface/s_ASCII[109]:ALn,
g_OLED_interface/s_ASCII[109]:CLK,
g_OLED_interface/s_ASCII[109]:D,
g_OLED_interface/s_ASCII[109]:EN,
g_OLED_interface/s_ASCII[109]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNIQMUVB:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNIQMUVB:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNIQMUVB:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/o_START_0_sqmuxa_RNIQMUVB:Y,
g_OLED_interface/s_ASCII[320]:ALn,
g_OLED_interface/s_ASCII[320]:CLK,
g_OLED_interface/s_ASCII[320]:D,
g_OLED_interface/s_ASCII[320]:EN,
g_OLED_interface/s_ASCII[320]:Q,
g_OLED_interface/font/s_PIXEL_63_6_.m561_2_0:A,
g_OLED_interface/font/s_PIXEL_63_6_.m561_2_0:B,
g_OLED_interface/font/s_PIXEL_63_6_.m561_2_0:C,
g_OLED_interface/font/s_PIXEL_63_6_.m561_2_0:D,
g_OLED_interface/font/s_PIXEL_63_6_.m561_2_0:Y,
g_OLED_interface/s_ASCII_8[296]:A,
g_OLED_interface/s_ASCII_8[296]:B,
g_OLED_interface/s_ASCII_8[296]:Y,
g_OLED_interface/font/s_PIXEL_63_6_.m191:A,
g_OLED_interface/font/s_PIXEL_63_6_.m191:B,
g_OLED_interface/font/s_PIXEL_63_6_.m191:C,
g_OLED_interface/font/s_PIXEL_63_6_.m191:Y,
g_OLED_interface/s_ASCII[117]:ALn,
g_OLED_interface/s_ASCII[117]:CLK,
g_OLED_interface/s_ASCII[117]:D,
g_OLED_interface/s_ASCII[117]:EN,
g_OLED_interface/s_ASCII[117]:Q,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_DC_reg_dec_0_3:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_DC_reg_dec_0_3:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_DC_reg_dec_0_3:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/s_DC_reg_dec_0_3:Y,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/N_111_mux_i:A,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/N_111_mux_i:B,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/N_111_mux_i:C,
g_OLED_interface/g_Nbit_MOSI_SPI_Buffer_Combined/g_Nbit_MOSI_SPI_Buffer/N_111_mux_i:Y,
g_OLED_interface/s_ASCII_8[554]:A,
g_OLED_interface/s_ASCII_8[554]:B,
g_OLED_interface/s_ASCII_8[554]:Y,
g_OLED_interface/s_ASCII_8[285]:A,
g_OLED_interface/s_ASCII_8[285]:B,
g_OLED_interface/s_ASCII_8[285]:Y,
g_OLED_interface/s_PIXEL_COUNT_reg[6]:ALn,
g_OLED_interface/s_PIXEL_COUNT_reg[6]:CLK,
g_OLED_interface/s_PIXEL_COUNT_reg[6]:D,
g_OLED_interface/s_PIXEL_COUNT_reg[6]:EN,
g_OLED_interface/s_PIXEL_COUNT_reg[6]:Q,
g_OLED_interface/s_ASCII_8[397]:A,
